date,nav,daily_return
2015-04-07,30.2953,0.004539365483580138
2015-04-08,30.8106,0.01700923905688345
2015-04-09,31.2433,0.014043868019447903
2015-04-10,31.3292,0.0027493894691021925
2015-04-13,31.7364,0.012997459239303844
2015-04-15,31.8726,0.00429160207206869
2015-04-16,31.9168,0.0013867710823716184
2015-04-17,31.798,-0.0037221776619209557
2015-04-20,31.0796,-0.0225926158877916
2015-04-21,31.0267,-0.0017020811078648501
2015-04-22,31.0468,0.0006478291278158022
2015-04-23,30.9662,-0.0025960807555046594
2015-04-24,30.2416,-0.02339970677706671
2015-04-27,29.674,-0.018768848209089417
2015-04-28,29.7529,0.0026588933072724252
2015-04-29,30.1521,0.013417179501830079
2015-04-30,30.1525,1.3266074336382161e-05
2015-05-04,30.6068,0.015066744051073666
2015-05-05,30.6932,0.002822902100186875
2015-05-06,30.0312,-0.021568295257581527
2015-05-07,29.4468,-0.019459761847678392
2015-05-08,29.884,0.014847114117663152
2015-05-11,30.6452,0.02547182438763218
2015-05-12,30.1822,-0.015108401968334295
2015-05-13,30.4511,0.008909224642338787
2015-05-14,30.5463,0.003126323843801959
2015-05-15,31.0965,0.018012001453531212
2015-05-18,31.1586,0.0019970093097294583
2015-05-19,31.0088,-0.0048076614482036595
2015-05-20,30.9295,-0.0025573385619566125
2015-05-21,30.8716,-0.0018719992240417982
2015-05-22,30.8954,0.0007709350989257846
2015-05-25,30.681,-0.006939544398195108
2015-05-26,30.5493,-0.0042925589126822095
2015-05-27,30.3406,-0.006831580429011441
2015-05-28,30.3566,0.000527346196186107
2015-05-29,30.5261,0.005583629260193845
2015-06-01,30.3029,-0.007311775824622169
2015-06-02,29.8851,-0.013787459286074943
2015-06-03,29.5373,-0.011637906515286955
2015-06-04,29.4409,-0.003263670003690211
2015-06-05,29.7033,0.008912771009038423
2015-06-08,29.3979,-0.010281685873286817
2015-06-09,29.2003,-0.006721568547413348
2015-06-10,29.6228,0.014469029427780056
2015-06-11,29.1922,-0.01453610057118171
2015-06-12,29.2746,0.002822671809592947
2015-06-15,29.5041,0.007839560574696147
2015-06-16,29.497,-0.00024064452059213703
2015-06-17,30.0202,0.017737397023426027
2015-06-18,30.4689,0.014946602620901972
2015-06-19,30.5701,0.003321419545831983
2015-06-22,30.7491,0.0058553946503281384
2015-06-23,30.8937,0.004702576660780222
2015-06-24,30.9998,0.003434357166671509
2015-06-25,31.0607,0.0019645288034115804
2015-06-26,31.0294,-0.001007704269382237
2015-06-29,30.6479,-0.012294791391390114
2015-06-30,31.1456,0.016239285562795525
2015-07-01,31.4503,0.009783083324771402
2015-07-02,31.5581,0.003427630261078729
2015-07-03,31.7734,0.006822337212950114
2015-07-06,32.4565,0.021499115612430453
2015-07-07,32.8775,0.012971207616347957
2015-07-08,32.7031,-0.00530453957873922
2015-07-09,32.7345,0.0009601536245797959
2015-07-10,32.8467,0.0034275764102094097
2015-07-13,32.901,0.0016531341047960613
2015-07-14,32.7785,-0.0037232910853773893
2015-07-15,33.0081,0.00700459142425669
2015-07-16,33.357,0.010570132785588937
2015-07-17,33.3724,0.0004616722127288586
2015-07-20,33.5203,0.004431805923457599
2015-07-21,33.0264,-0.014734355002789301
2015-07-22,33.1968,0.0051595087566311815
2015-07-23,33.5174,0.009657557354925794
2015-07-24,33.1976,-0.00954131287033011
2015-07-27,33.1625,-0.001057305347374471
2015-07-28,33.0327,-0.003914059555220617
2015-07-29,33.1365,0.0031423407714175067
2015-07-30,33.2022,0.001982707890090918
2015-07-31,33.6861,0.014574335435603825
2015-08-03,33.884,0.00587482670893924
2015-08-04,34.1317,0.0073102349191358496
2015-08-05,34.118,-0.0004013863944661855
2015-08-06,33.7245,-0.01153350137757203
2015-08-07,33.7308,0.000186807810345746
2015-08-10,33.7575,0.0007915614216087441
2015-08-11,33.3291,-0.012690513219284716
2015-08-12,32.7984,-0.01592302222382236
2015-08-13,32.6931,-0.003210522464510479
2015-08-14,33.1547,0.01411918722910932
2015-08-17,33.3263,0.005175736773368689
2015-08-18,33.6383,0.009361975376804388
2015-08-19,33.8543,0.006421251965765151
2015-08-20,33.2221,-0.018674141837226155
2015-08-21,33.1377,-0.002540477573663158
2015-08-24,31.2426,-0.05718864012891667
2015-08-25,31.1813,-0.0019620646169012934
2015-08-26,31.2456,0.002062133394053367
2015-08-27,32.1993,0.03052269759582149
2015-08-28,32.0768,-0.0038044305310985793
2015-08-31,31.9757,-0.0031518106544293767
2015-09-01,31.4028,-0.017916730517236523
2015-09-02,31.3571,-0.0014552842421694523
2015-09-03,31.5572,0.006381329906145705
2015-09-04,31.2791,-0.008812568922464625
2015-09-07,30.8824,-0.012682589972217828
2015-09-08,30.8088,-0.002383234463642636
2015-09-09,31.1685,0.011675235646958049
2015-09-10,31.2459,0.0024832763848114947
2015-09-11,31.3747,0.004122140824876386
2015-09-14,31.638,0.008392112115813033
2015-09-15,31.5174,-0.003811871799734634
2015-09-16,31.4122,-0.003337838781117708
2015-09-18,31.7435,0.010546857590363112
2015-09-21,31.8795,0.004284341676248582
2015-09-22,31.6014,-0.00872347433303533
2015-09-23,31.6956,0.0029808805938975613
2015-09-24,31.6004,-0.003003571473642941
2015-09-28,31.6127,0.00038923557929648744
2015-09-29,31.5525,-0.001904297956201173
2015-09-30,31.9449,0.012436415497979691
2015-10-01,32.0303,0.002673353180006721
2015-10-05,32.4891,0.014323937022132194
2015-10-06,32.4971,0.0002462364300643838
2015-10-07,32.6458,0.004575792916906352
2015-10-08,32.787,0.0043252118189782696
2015-10-09,32.8509,0.0019489431786989808
2015-10-12,32.7741,-0.0023378354930916334
2015-10-13,32.8369,0.0019161472016013814
2015-10-14,32.851,0.0004293949794285101
2015-10-15,33.0744,0.006800401814252233
2015-10-16,33.1072,0.0009917035532012175
2015-10-19,33.3166,0.006324908177073318
2015-10-20,33.5605,0.007320674978839259
2015-10-21,33.6267,0.0019725570238822154
2015-10-23,33.5274,-0.0029530105541132334
2015-10-26,33.2641,-0.007853278214236759
2015-10-27,33.4053,0.0042448164838369
2015-10-28,33.3372,-0.0020385986654810617
2015-10-29,33.2373,-0.00299665238832314
2015-10-30,33.1814,-0.0016818453965875557
2015-11-02,32.949,-0.007003923885068097
2015-11-03,33.328,0.011502625269355748
2015-11-04,33.2605,-0.0020253240518484095
2015-11-05,32.938,-0.009696186166774368
2015-11-06,32.6837,-0.007720565911712884
2015-11-09,33.0826,0.012204860526806804
2015-11-10,32.8783,-0.006175451748048677
2015-11-13,32.8994,0.0006417606749740123
2015-11-16,32.8399,-0.001808543620856251
2015-11-17,33.142,0.009199175393347803
2015-11-18,32.7862,-0.010735622472995088
2015-11-19,33.2648,0.014597605089946342
2015-11-20,33.4842,0.006595560472331119
2015-11-23,33.6307,0.004375197854510349
2015-11-24,33.4978,-0.003951746469743389
2015-11-26,33.4275,-0.0020986452841678105
2015-11-27,33.5568,0.0038680726946376254
2015-11-30,33.5197,-0.001105588137128799
2015-12-01,33.5186,-3.281652282094427e-05
2015-12-02,33.8327,0.009370916446391098
2015-12-03,33.7975,-0.0010404135643919954
2015-12-04,33.694,-0.003062356683186551
2015-12-07,33.6603,-0.0010001780732475929
2015-12-08,33.2944,-0.010870372515990545
2015-12-09,32.871,-0.012716853284636453
2015-12-10,33.2474,0.011450822913814607
2015-12-11,33.0682,-0.005389895149696011
2015-12-14,33.0979,0.0008981438360722294
2015-12-15,33.3962,0.009012656392097362
2015-12-16,33.3913,-0.00014672327989406764
2015-12-17,34.0463,0.019615887970818813
2015-12-18,33.9321,-0.00335425582221871
2015-12-21,34.167,0.006922648465612413
2015-12-22,34.2195,0.001536570374923052
2015-12-23,34.4628,0.007109981151098177
2015-12-24,34.6924,0.006662256113838527
2015-12-28,34.9675,0.007929690652707766
2015-12-29,35.1231,0.004449846285836889
2015-12-30,35.4189,0.008421807870034215
2015-12-31,35.7192,0.008478524177769398
2016-01-01,36.0391,0.008955967658849984
2016-01-04,35.7424,-0.008232725012555675
2016-01-05,35.9544,0.005931330856349781
2016-01-06,35.5722,-0.010630131499899775
2016-01-07,34.6033,-0.02723756191632809
2016-01-08,35.1548,0.015937786280499466
2016-01-11,35.1181,-0.0010439541684209575
2016-01-12,34.5143,-0.017193413083281817
2016-01-13,33.9198,-0.017224744526181834
2016-01-14,33.6342,-0.00841986096616143
2016-01-15,32.8379,-0.02367530668188933
2016-01-18,31.6702,-0.03555952116304628
2016-01-19,31.9417,0.008572727674596381
2016-01-20,31.3699,-0.017901364047624213
2016-01-21,31.4128,0.0013675529727541491
2016-01-22,32.1795,0.02440724800081484
2016-01-25,32.3429,0.00507776690128825
2016-01-27,32.3767,0.0010450516187479053
2016-01-28,32.3849,0.0002532685542382396
2016-01-29,32.5066,0.003757924217768105
2016-02-01,32.6827,0.005417361397377807
2016-02-02,32.579,-0.003172932468859524
2016-02-03,32.1505,-0.013152644341446917
2016-02-04,32.0113,-0.004329637175160661
2016-02-05,32.187,0.005488686807471055
2016-02-08,32.1441,-0.0013328362382326597
2016-02-09,32.0579,-0.0026816740863799815
2016-02-10,31.6489,-0.012758165693947388
2016-02-11,30.4832,-0.03683224377466521
2016-02-12,30.1716,-0.010222023934495006
2016-02-15,31.0517,0.029169815323018877
2016-02-16,30.4216,-0.020291964691144138
2016-02-17,30.7027,0.00924014516001792
2016-02-18,31.0755,0.01214225458998719
2016-02-19,31.1002,0.0007948383774998291
2016-02-22,31.016,-0.002707378087600798
2016-02-23,30.6836,-0.010717049264895584
2016-02-24,30.265,-0.013642466985620882
2016-02-25,30.24,-0.0008260366760285409
2016-02-26,29.9406,-0.009900793650793549
2016-02-29,29.7635,-0.005915045122676266
2016-03-01,30.5287,0.025709341979269995
2016-03-02,30.9607,0.014150618925797609
2016-03-03,31.1097,0.0048125526877622615
2016-03-04,31.114,0.00013822055500378738
2016-03-08,31.0575,-0.001815902809024883
2016-03-09,31.0997,0.001358770023343725
2016-03-10,31.0779,-0.0007009713920069771
2016-03-11,31.0885,0.00034107838689223513
2016-03-14,31.3364,0.007974009682036876
2016-03-15,31.1758,-0.005125030316181944
2016-03-16,31.2445,0.002203632304544012
2016-03-17,31.3309,0.0027652866904575024
2016-03-18,31.5504,0.0070058632212928185
2016-03-21,31.9899,0.013930092803894789
2016-03-22,31.8682,-0.0038043257403116426
2016-03-23,32.2192,0.011014114383617546
2016-03-28,31.8759,-0.010655137309430351
2016-03-29,31.9445,0.0021520960976788572
2016-03-30,32.3132,0.011541892970621026
2016-03-31,32.3614,0.0014916504710149603
2016-04-01,32.6099,0.007678901407232042
2016-04-04,33.112,0.01539716466471841
2016-04-05,32.9295,-0.005511597004107416
2016-04-06,33.2317,0.009177181554533176
2016-04-07,33.0194,-0.006388478470857661
2016-04-08,33.065,0.0013810063174981568
2016-04-11,33.3875,0.009753515802207957
2016-04-12,33.512,0.003728940471733333
2016-04-13,33.7693,0.007677846741465766
2016-04-18,34.1922,0.01252320895014103
2016-04-20,34.2725,0.0023484888366351875
2016-04-21,34.1677,-0.0030578452111750254
2016-04-22,34.001,-0.004878876833969148
2016-04-25,33.9629,-0.001120555277785984
2016-04-26,34.1453,0.005370566117734343
2016-04-27,34.3437,0.005810462933405258
2016-04-28,34.1016,-0.007049327824317109
2016-04-29,34.1348,0.0009735613578247815
2016-05-02,34.0495,-0.002498916062200318
2016-05-03,34.0306,-0.0005550742301649869
2016-05-04,33.7226,-0.009050677919284378
2016-05-05,33.9939,0.008045049907183799
2016-05-06,33.8769,-0.003441793968917861
2016-05-09,34.0572,0.005322210709952868
2016-05-10,33.8602,-0.005784386267808306
2016-05-11,33.9502,0.002657987844135734
2016-05-12,34.334,0.011304793491643705
2016-05-13,34.2819,-0.0015174462631794006
2016-05-16,34.214,-0.0019806370125343697
2016-05-17,34.2682,0.0015841468404746983
2016-05-18,34.3194,0.0014940965676633056
2016-05-19,33.8355,-0.014099896851343496
2016-05-20,33.6161,-0.006484313812415987
2016-05-23,33.6583,0.0012553508586656825
2016-05-24,33.416,-0.007198818716334432
2016-05-25,33.6057,0.005676921235336474
2016-05-26,33.5544,-0.0015265267499262603
2016-05-27,33.7237,0.005045537992036886
2016-05-30,33.8423,0.003516814584402006
2016-05-31,33.7683,-0.002186612612026906
2016-06-01,33.793,0.000731455240565726
2016-06-02,33.9535,0.004749504335217258
2016-06-03,33.8652,-0.002600615547734275
2016-06-06,34.0559,0.005631149380485034
2016-06-07,34.4547,0.011710158885831934
2016-06-08,34.5334,0.00228415861986897
2016-06-09,34.2408,-0.008472956615913851
2016-06-10,34.345,0.003043153197355153
2016-06-13,34.1257,-0.006385208909593709
2016-06-14,34.0845,-0.0012073012421723872
2016-06-15,34.3849,0.008813390250700603
2016-06-16,34.26,-0.0036324084118321
2016-06-17,34.405,0.0042323409223585795
2016-06-20,34.2823,-0.003566342101438802
2016-06-21,34.2368,-0.0013272155018769771
2016-06-22,34.2584,0.0006309000841200341
2016-06-23,34.2001,-0.0017017724120216293
2016-06-24,33.9007,-0.00875436036736732
2016-06-27,34.2331,0.009805107269171387
2016-06-28,34.5703,0.009850115823574424
2016-06-29,35.1004,0.015333971646181777
2016-06-30,35.2551,0.004407357181114735
2016-07-01,35.3909,0.0038519249697208657
2016-07-04,35.5248,0.003783458459660549
2016-07-05,35.5532,0.000799441516912136
2016-07-07,35.6973,0.004053081016617499
2016-07-08,35.747,0.0013922621598831952
2016-07-11,35.8859,0.0038856407530700743
