date,rolling_return,rolling_volatility,rolling_sharpe
2014-06-20,0.9819629396020334,0.12037727619974313,7.575872859000438
2014-06-23,0.9645116277991361,0.12090985154606508,7.398169928761667
2014-06-24,0.9836954610710069,0.12044757212249495,7.585835438358029
2014-06-25,0.9610133220408823,0.1193496890793121,7.465568858321636
2014-06-26,1.000487872704942,0.11938570978530337,7.7939635688247755
2014-06-27,1.0242478374833812,0.11927089895365116,8.000676157007948
2014-06-30,1.083326704558956,0.12208351293599765,8.300274788866808
2014-07-01,1.1217310957126885,0.12093291386460593,8.696814308883564
2014-07-02,1.136273857975594,0.12112863063485645,8.802822688468162
2014-07-03,1.147676983271275,0.12115484711493121,8.895038118028884
2014-07-04,1.1569721558008608,0.12161364417295904,8.937912873122755
2014-07-07,1.1654143604654907,0.12185507108321393,8.989485219843171
2014-07-08,1.0645501076820831,0.131475758871171,7.5645131560458365
2014-07-09,0.9935701758043711,0.13461731147991352,6.860708817098748
2014-07-10,0.9821665240011477,0.13464523070706866,6.774592157561362
2014-07-11,0.9528276640321892,0.13810056953715352,6.392643180191086
2014-07-14,0.9371544983294373,0.1385526116475697,6.258665845543068
2014-07-15,0.9534315325461982,0.1389958153484996,6.355813880663957
2014-07-16,0.9872774677939333,0.14194199827014653,6.462340103512947
2014-07-17,1.0274541833319475,0.14535559848626053,6.58697837099442
2014-07-18,0.994678749450366,0.14567636099362014,6.347486600731757
2014-07-21,1.081731199811831,0.14679606455966107,6.892086670352404
2014-07-22,1.086850841326562,0.1467496241325689,6.929154656014462
2014-07-23,1.0539382807293496,0.14768286825448737,6.662507929043099
2014-07-24,1.0508147428038623,0.14767808828526294,6.6415725866471655
2014-07-25,1.029162742556878,0.14891245429257294,6.441118354495594
2014-07-28,1.0372505342104008,0.1485443872884168,6.511525287942166
2014-07-30,0.9998407858815199,0.14878245935318443,6.249666727676781
2014-07-31,1.0179352975857072,0.14798463913134993,6.405633065363816
2014-08-01,0.9686837874132813,0.1501349309814745,5.9858407469756125
2014-08-04,0.985599106125812,0.15106871523480792,6.060812158908516
2014-08-05,0.9821640937946416,0.1511042494633514,6.036654144633282
2014-08-06,0.9795152787484754,0.15114175540632627,6.017630775184224
2014-08-07,0.9702092625524514,0.15148487056265972,5.942568780689499
2014-08-08,0.9397658220564381,0.15336439537840657,5.671236925039901
2014-08-11,0.9277356483914335,0.15301586577296675,5.605534067062537
2014-08-12,0.8978494583649109,0.15340085334422723,5.396641806856445
2014-08-13,0.8183689560700939,0.16081305803794171,4.65365788823894
2014-08-14,0.8093497951363782,0.16033738151659363,4.611212857183035
2014-08-18,0.8567859831039036,0.16140694084003096,4.874548634706364
2014-08-19,0.8627895313249008,0.16169186240923952,4.903088624944916
2014-08-20,0.8919687455021617,0.16280088207037882,5.0489207125230715
2014-08-21,0.9227580054471997,0.16374847170632598,5.207731080242233
2014-08-22,0.9317627953314219,0.16367238959547478,5.265169021246135
2014-08-25,0.8930072030881269,0.16471698513923072,4.996492634881956
2014-08-26,0.8712031078765159,0.1650447290724886,4.854460438567673
2014-08-27,0.945723127654619,0.1658989979365603,5.2786523037920645
2014-08-28,0.9341659412912228,0.16571086708905616,5.214902054835086
2014-09-01,0.9631262687280367,0.1669828207934106,5.348611698403414
2014-09-02,0.9550557642012605,0.1668414823699224,5.304770442154829
2014-09-03,0.971394798286466,0.16702396596859934,5.396799154295792
2014-09-04,0.968278619520969,0.16706616590885817,5.37678359130489
2014-09-05,0.9604018816343103,0.16698074054450754,5.332362754715295
2014-09-08,0.9962600519581357,0.16803114430209018,5.512430780646738
2014-09-09,1.0805352343184509,0.1664671367301992,6.0704788594776575
2014-09-10,1.1069822815688584,0.16637377729748257,6.23284689698843
2014-09-11,1.173887059801102,0.16857794587958772,6.548229390513449
2014-09-12,1.1888151193903878,0.1687073864948484,6.631690186395908
2014-09-15,1.2028396910559995,0.16852149512478562,6.722226682223311
2014-09-16,1.116362480035243,0.17688943619256475,5.915347476692477
2014-09-17,1.1307890685850535,0.17676660242953987,6.001071774900972
2014-09-18,1.1814196413581255,0.17751186174637631,6.26110069729362
2014-09-19,1.173687034651643,0.17755604545168135,6.215992431257382
2014-09-22,1.1976685867683847,0.17807342364715267,6.332604628317965
2014-09-23,1.1669725427379436,0.18102017349503455,6.059946367071811
2014-09-24,1.1141521290330485,0.1840046237222076,5.674597235172787
2014-09-25,0.9995607807918818,0.1878457702275175,4.948531870938612
2014-09-26,0.9353060777932919,0.1839947741502485,4.702883991078413
2014-09-29,0.9240685331141036,0.1833101195956106,4.659145577986707
2014-09-30,0.9158277865888953,0.1828306630183677,4.62629064854357
2014-10-01,0.9083946598126579,0.1831589466383821,4.57741581942996
2014-10-07,0.9300168005317483,0.1810832057500683,4.749290785799024
2014-10-08,0.9214366565529055,0.1809103350790191,4.7064014125064215
2014-10-09,0.8793099766199263,0.1797760912771155,4.501766452205355
2014-10-10,0.8492342293029801,0.18182945911385082,4.285522451095616
2014-10-13,0.8655036299666898,0.1815729927488963,4.3811781582893214
2014-10-14,0.8323080569002199,0.1819414983942742,4.189852582439818
2014-10-16,0.7805934512120367,0.18548602922102564,3.8309809865264386
2014-10-17,0.7403310090581453,0.18385010949937614,3.6460734828141073
2014-10-20,0.7104133865595488,0.18316572767510744,3.496360343652772
2014-10-21,0.6859459497017155,0.1820878869392003,3.3826849224044304
2014-10-22,0.6782947439808389,0.1816415885166326,3.3488737295706836
2014-10-27,0.6666601026556218,0.18142683283964253,3.2887092461289384
2014-10-28,0.7167401304024487,0.18009734006598838,3.59105875836634
2014-10-29,0.7062408970635422,0.17983059877098384,3.53800132686986
2014-10-30,0.7337107244913564,0.17873989665746573,3.713276872724622
2014-10-31,0.7480795891246681,0.1785485618148182,3.7977320132544046
2014-11-03,0.735719461610777,0.17784524003536098,3.7432515004529323
2014-11-05,0.714791233688212,0.17728384079696508,3.637055869218568
2014-11-07,0.7134320395196068,0.17733294150658566,3.628384179798379
2014-11-10,0.7273197957178974,0.1773695155470617,3.7059344368761593
2014-11-11,0.7592793013007187,0.17734442970351064,3.8866701505825425
2014-11-12,0.7812418843071613,0.1780045247669427,3.9956393537657213
2014-11-13,0.7821044276625101,0.17801726098328532,4.000198765721781
2014-11-14,0.761784251685105,0.1775136518451664,3.8970763346613095
2014-11-17,0.7700009401457184,0.17779979053568995,3.93701779983372
2014-11-18,0.7414324220808363,0.17578784084229923,3.8195612328112274
2014-11-19,0.7266605883153417,0.17561079838454424,3.739295045384495
2014-11-20,0.6838786364393554,0.17604151425343229,3.4871242674929817
2014-11-21,0.6751852655226993,0.17591190927100733,3.440274555774161
2014-11-24,0.6311143009644714,0.17548179392379976,3.197564194084582
2014-11-25,0.5497594697215604,0.17887720760877154,2.6820603705468096
2014-11-26,0.6511071054195671,0.17315997570784314,3.3558973604848243
2014-11-27,0.7307263120291723,0.17178818395875475,3.8461685594616237
2014-11-28,0.7498864840389269,0.17201828768727773,3.952408160665644
2014-12-01,0.7949801368111389,0.16872746721891058,4.296752323500087
2014-12-02,0.844333729338429,0.16948490448626632,4.5687474745054635
2014-12-03,0.8654428811041834,0.17083617231776602,4.656173632973991
2014-12-04,0.832047750622522,0.16831606365617793,4.527480824285256
2014-12-05,0.7663472804271875,0.16499213520588565,4.22048771935856
2014-12-08,0.793819984213163,0.16474972362381934,4.393451887457454
2014-12-09,0.683819132748311,0.16545704453789484,3.709839822551207
2014-12-10,0.7001971114414273,0.16586483885443476,3.799461753280313
2014-12-11,0.7623761706091235,0.16678870647121904,4.151217341136941
2014-12-12,0.7217809744271179,0.1683448723055543,3.8717007860156443
2014-12-15,0.7352063676551824,0.1676504360061776,3.9678177015338685
2014-12-16,0.6809242965851166,0.17206231436441757,3.5505990887186125
2014-12-17,0.6389469649626649,0.17540692520818757,3.2435832524137296
2014-12-18,0.7211132741783446,0.1813409163916763,3.5905480524429025
2014-12-19,0.759989214621822,0.17975459868718163,3.838506606568533
2014-12-22,0.7468758264934222,0.17903106777855757,3.7807729959508807
2014-12-23,0.7406827709106985,0.17911192821178754,3.744489703207606
2014-12-24,0.7414544984054903,0.1791053935079082,3.748935111637735
2014-12-26,0.7577666717193832,0.17879456394819535,3.8466867030625123
2014-12-29,0.8471717726164454,0.17971665263692665,4.32442826645859
2014-12-30,0.8774582555163601,0.18106341121393565,4.45953298959063
2014-12-31,0.9485278685815131,0.1831949285649572,4.795590551896773
2015-01-01,1.0345153919611951,0.17649559332451636,5.464812881689198
2015-01-02,1.0120818707714918,0.17624772422330806,5.345214384600293
2015-01-05,0.9574359605429621,0.1757146804625149,5.0504372099534285
2015-01-06,0.8532199155861929,0.18169271802585402,4.310684127003618
2015-01-07,0.8283233609310204,0.18071903867113537,4.196145389589994
2015-01-08,0.8374601586318574,0.1813516081011315,4.231890561477018
2015-01-09,0.8313601960014592,0.18136795654652327,4.197876022306952
2015-01-12,0.8708208893469381,0.18048413002578534,4.437070944866603
2015-01-13,0.8756963607537516,0.1803355008627724,4.467763456995924
2015-01-14,0.829177199354845,0.17847424941592063,4.253707197757366
2015-01-15,0.8356687871099292,0.17855482390493155,4.288143945736221
2015-01-16,0.7932657058558537,0.1772637255278265,4.080167579137994
2015-01-19,0.8527575077690468,0.18149389273929073,4.312858664029258
2015-01-20,0.8563587359007773,0.1816109481130239,4.32990821352573
2015-01-21,0.8439192861561788,0.18192512566828137,4.254053876908282
2015-01-22,0.8319721790108716,0.18200792590878384,4.186478007516804
2015-01-23,0.7695657224861829,0.18172473008571452,3.849590103428505
2015-01-27,0.7318031143510846,0.1803794704575598,3.6689492028794675
2015-01-28,0.7279641315857424,0.18027397866819522,3.6498009110719396
2015-01-29,0.6629163256227809,0.17749640417040893,3.3404413367920394
2015-01-30,0.624063120865276,0.17764950061653229,3.11885549321783
2015-02-02,0.6118649616814299,0.17762108845982097,3.0506792092088957
2015-02-03,0.7031257943795278,0.17036551771757538,3.7162789915568277
2015-02-04,0.6783713015083815,0.17060273409739293,3.566011440127784
2015-02-05,0.5954086666011634,0.17115985322381774,3.0696957067035524
2015-02-06,0.5405434096959492,0.17429561872527097,2.6996858161858404
2015-02-09,0.4726773439469561,0.17482568620797023,2.3033076699492354
2015-02-10,0.5398721679449444,0.17174980480151897,2.7357944801622787
2015-02-11,0.6134117217237339,0.1698952230492849,3.1985108937765467
2015-02-12,0.7092500090634809,0.16530256547331054,3.867151167515867
2015-02-13,0.7019307879876264,0.16533493446625916,3.822125009621533
2015-02-16,0.6893524207695058,0.16473834125739417,3.7596130690778495
2015-02-18,0.6677340602742757,0.16391900198904014,3.6465208610423407
2015-02-19,0.6773982236086495,0.16352246003495982,3.7144635879303216
2015-02-20,0.71110352519978,0.16215841024165611,3.953563211703774
2015-02-23,0.6617337547071922,0.16393204543946172,3.609628325693727
2015-02-24,0.6496799776144481,0.1642219580932856,3.5298566911811107
2015-02-25,0.6792309106073852,0.16211442760281455,3.75803017421756
2015-02-26,0.6547888556745027,0.16265272017359383,3.595321707810217
2015-02-27,0.6932967892331003,0.1625682488447005,3.834062270231675
2015-03-02,0.7724231160701703,0.1589522834397941,4.419081631728966
2015-03-03,0.7892816550522681,0.1592908149855888,4.5155249856518225
2015-03-04,0.7691414847073837,0.15992899344772069,4.371574344560148
2015-03-05,0.75206375674703,0.15989776109541196,4.265624184318869
2015-03-09,0.6996478037337364,0.16003343165465087,3.9344766729273446
2015-03-10,0.6832681736550923,0.16021593360460512,3.827760197488029
2015-03-11,0.6698220908268256,0.16005830105994437,3.747522539316363
2015-03-12,0.6773665062018006,0.1602557061172189,3.7899836512376215
2015-03-13,0.6364622111435952,0.162610015273624,3.483562867824647
2015-03-16,0.6201464692721295,0.16283847867673315,3.378479544532468
2015-03-17,0.5787714769121041,0.16258214221736295,3.1293195548617265
2015-03-18,0.5639270294897464,0.16268062856026516,3.036176057721407
2015-03-19,0.5562067990659803,0.16303268834827875,2.982265728375407
2015-03-20,0.499851747548697,0.16524028995738718,2.6013737185982233
2015-03-23,0.43017658128932706,0.16768183931137576,2.147976088337744
2015-03-24,0.38795754914923375,0.1668914929341897,1.9051752941931792
2015-03-25,0.37225259917832826,0.16674465556003978,1.8126673875283283
2015-03-26,0.3218358650191581,0.16874718086758894,1.492385613344062
2015-03-27,0.3039661984126496,0.1680828149947704,1.3919697764457897
2015-03-30,0.34554724308739426,0.17212349007004593,1.6008694860606176
2015-03-31,0.34583573191776146,0.17212524793708828,1.602529177001269
2015-04-01,0.40821790440865563,0.17324021474860798,1.9523059637131583
2015-04-06,0.4319101360688392,0.1741096298817794,2.0786336534893364
2015-04-07,0.4546507183040869,0.17394042119024805,2.2113935086047283
2015-04-08,0.5568688026772622,0.17199763359044407,2.8306715186360094
2015-04-09,0.5663402285056864,0.1725604742868082,2.8763262882595724
2015-04-10,0.5347801661366778,0.17140989732059186,2.7115130071362725
2015-04-13,0.5476510548966351,0.17205799784791426,2.776104923171552
2015-04-15,0.562964771664655,0.17199979252037803,2.866077711147529
2015-04-16,0.5258775407245599,0.1707196556020337,2.6703283761728094
2015-04-17,0.46524185162231385,0.16886376289612426,2.34059602157181
2015-04-20,0.37381671813233414,0.17315178941484494,1.7546264994376477
2015-04-21,0.36967557100983117,0.1732107369487001,1.7301212170154683
2015-04-22,0.35311365712787235,0.17300067223669086,1.6364887689021834
2015-04-23,0.395575508015436,0.1700810059810625,1.914237901742461
2015-04-24,0.3027572977149544,0.17455332152770656,1.333445251444323
2015-04-27,0.20414679483550546,0.17578612332304608,0.7631250538984861
2015-04-28,0.2414298301309813,0.17473572499333678,0.9810806012194612
2015-04-29,0.28825188814979363,0.1758176489958736,1.2413536945595032
2015-04-30,0.345788292828827,0.1719634144214277,1.6037614381914835
2015-05-04,0.43995979787315065,0.17012130577625495,2.174682331440161
2015-05-05,0.3635559552746526,0.16322727243979196,1.7984491861366716
2015-05-06,0.2958973178177115,0.1676910336271861,1.3471043318865261
2015-05-07,0.212188755873719,0.17045466830988182,0.8341734332275594
2015-05-08,0.25506684545310454,0.17204051421078242,1.0757166490816366
2015-05-11,0.32196736320825187,0.1768419083900625,1.424817032920071
2015-05-12,0.27262038950892586,0.17893910910773306,1.1323426752221903
2015-05-13,0.23882830154728013,0.17625908423492026,0.9578417037629885
2015-05-14,0.200646956400535,0.17426039172929714,0.7497226139803879
2015-05-15,0.19027657552590044,0.17310786140978043,0.6948071251436817
2015-05-18,0.1806547698406331,0.17294032693003622,0.6398436489911286
2015-05-19,0.16164425097280063,0.17317272846298176,0.5292071782098816
2015-05-20,0.1661117917528776,0.17306820325579514,0.5553405532894115
2015-05-21,0.23130233250475535,0.16753203328927146,0.962814867925828
2015-05-22,0.2169448127155146,0.16731997332375168,0.8782263694913897
2015-05-25,0.14898705643550847,0.16547399835644508,0.477338175302706
2015-05-26,0.1320924959442075,0.16566317683484236,0.37481169400795994
2015-05-27,0.09499757778109293,0.16581211757787248,0.1507584496612739
2015-05-28,0.09956189690731536,0.16579336201521988,0.1783056724828438
2015-05-29,0.10910885419436438,0.16599499555535943,0.23560260996736823
2015-06-01,0.07000578575895311,0.16615796658168933,3.4820833885557145e-05
2015-06-02,0.02855367543128029,0.1678099529703293,-0.24698370886289384
2015-06-03,-0.07823938998437976,0.16289143246762403,-0.9100502570252953
2015-06-04,-0.11501322889039112,0.16204763798831695,-1.1417212320227088
2015-06-05,-0.08057222748273007,0.1627233822109405,-0.9253263141220928
2015-06-08,-0.1092059697420897,0.1635738573526476,-1.0955660803164955
2015-06-09,-0.10800571847977554,0.16352558293246522,-1.0885496647536215
2015-06-10,-0.0748109090279748,0.16534327682969416,-0.8758197599841452
2015-06-11,-0.13542275981779564,0.1665604138138159,-1.2333228233175546
2015-06-12,-0.12387261654462028,0.16664977166810246,-1.163353628415012
2015-06-15,-0.08770772452126838,0.1670446088245575,-0.9441054436357453
2015-06-16,-0.09029434754616666,0.16703561378943782,-0.9596417429173573
2015-06-17,-0.05526322453954271,0.1695135395047577,-0.7389570467675061
2015-06-18,-0.0041869171227058915,0.17131501962595586,-0.4330438585284782
2015-06-19,0.04269517353130485,0.1698903342736287,-0.1607203057515766
2015-06-22,0.10754672802250571,0.16754910274377052,0.22409387700467226
2015-06-23,0.1527930880000022,0.16648241155936336,0.49730831758452926
2015-06-24,0.14515038409688952,0.166286951228268,0.45193193778463053
2015-06-25,0.11940237483292461,0.1653388961181148,0.29879463328237377
2015-06-26,0.0835518443621226,0.1642407811817772,0.08251205495134475
2015-06-29,0.04697052534307824,0.16559143871908455,-0.1390740658760132
2015-06-30,0.06932631430221833,0.16722390686297595,-0.004028644650275359
2015-07-01,0.08274388997167029,0.16779781920826542,0.07594788795111193
2015-07-02,0.09863712132938382,0.16781981576583804,0.17064207345657972
2015-07-03,0.11142046558312689,0.16813709188604167,0.24634936359670384
2015-07-06,0.20489472953562346,0.17047065736326075,0.7913076163493196
2015-07-07,0.25088227478090214,0.17151902729654508,1.0545901386682226
2015-07-08,0.24609260689912701,0.17167244489204656,1.0257476498913964
2015-07-09,0.26349296607890105,0.17134844045565684,1.1292368087177016
2015-07-10,0.24733452156207614,0.17084232931621796,1.0380010754468323
2015-07-13,0.22459895750901895,0.1701982960634462,0.9083460944367377
2015-07-14,0.18822097459409695,0.16977549959547622,0.6963370738167866
2015-07-15,0.22324976007283692,0.16976152852854073,0.9027355102252875
2015-07-16,0.2521240795726579,0.17052876661343075,1.0679962283754296
2015-07-17,0.2727061217484573,0.17000864132549498,1.1923283438302434
2015-07-20,0.2905621300325321,0.1700219847517714,1.29725653041016
2015-07-21,0.24331367328704778,0.1720768546578867,1.0071875943549762
2015-07-22,0.23490033887337716,0.17179415628719827,0.9598716419533135
2015-07-23,0.30082177060058546,0.17055688787608417,1.3533418290810157
2015-07-24,0.2815919091235243,0.1713829723774923,1.2346145371867328
2015-07-27,0.2898670815739182,0.17120373837383948,1.284242293201669
2015-07-28,0.28296920946796217,0.17135926072447163,1.2428228773138508
2015-07-29,0.30996842131443414,0.1709037042262985,1.4041148048885181
2015-07-30,0.35563375562002764,0.1688670971526155,1.6914707508821745
2015-07-31,0.44226388721859683,0.16757640865068282,2.2214576038241165
2015-08-03,0.46660659144709116,0.16753594886708634,2.3672924773998005
2015-08-04,0.48638567777475683,0.16776112499453597,2.4820152928058787
2015-08-05,0.525062604564758,0.16557524493029105,2.7483734344245976
2015-08-06,0.4808898277701419,0.16709026928018617,2.4590889076918008
2015-08-07,0.4112444323769522,0.1624512119226165,2.1005964088436824
2015-08-10,0.4065714879239082,0.16245111403560417,2.071832439697165
2015-08-11,0.3271119156503043,0.16242985609907623,1.5829104440840942
2015-08-12,0.24836724479729297,0.1638955764418596,1.0882981021795122
2015-08-13,0.2266675585426392,0.16393280726748902,0.9556815451040552
2015-08-14,0.21857541342487163,0.1631983376618925,0.9103978358694067
2015-08-17,0.19374464593584984,0.16183998894680715,0.7646110626992298
2015-08-18,0.21225988647741598,0.16244623985889775,0.875735176148024
2015-08-19,0.19384650611150767,0.1614224468382092,0.767219854098958
2015-08-20,0.1295424231654821,0.16454756747401333,0.36185538370164905
2015-08-21,0.11854612692858471,0.16461979910343247,0.29489847025072985
2015-08-24,-0.03115996797900329,0.19071799446886498,-0.5304164835663571
2015-08-25,0.02660557557948957,0.1869225974378356,-0.2321518372594946
2015-08-26,0.03714537618486058,0.186925650015744,-0.1757630577310937
2015-08-27,0.12079500789527652,0.19371340197925324,0.2622173137030378
2015-08-28,0.11741162852361353,0.19377826221155747,0.24466948966572868
2015-08-31,0.17410573766699808,0.18963508412936778,0.5489793101574909
2015-09-01,0.17649166720418616,0.18939270236273437,0.5622796753817261
2015-09-02,0.1649719700657489,0.18939735861245033,0.5014429491600405
2015-09-03,0.14527159119783267,0.188418324502972,0.3994918827369435
2015-09-04,0.12055925320678984,0.18907067776848005,0.2674092768033572
2015-09-07,0.042861117941573657,0.18870969331337828,-0.1438128671713674
2015-09-08,0.028283935562851026,0.18870354770824815,-0.22106666749925438
2015-09-09,0.12136582209556183,0.18606966403025357,0.27605694008890197
2015-09-10,0.18280632914653352,0.18300864039168474,0.6163989246906565
2015-09-11,0.1527764039267306,0.18153940659116077,0.45596934286090696
2015-09-14,0.10495320956563697,0.177111089973041,0.1973518968854936
2015-09-15,0.136583494037716,0.17530688163541686,0.37981106854771796
2015-09-16,0.10229171645203783,0.17484900449729174,0.18468344469492243
2015-09-18,0.12306921094240905,0.17561512186827966,0.30219043996799816
2015-09-21,0.0846317635660177,0.1732225840772403,0.08446799038336343
2015-09-22,0.05461440936627628,0.17385918398769054,-0.08849455220503648
2015-09-23,0.0764223270841597,0.17371028380739922,0.036971484608708804
2015-09-24,0.07517287493143798,0.17373269391784033,0.029774907732014293
2015-09-28,0.08150433238078518,0.17369391088543565,0.06623336605261398
2015-09-29,0.0740136798264297,0.1737320764271912,0.023102698758750945
2015-09-30,0.12826636753571913,0.1744716806005952,0.33395888281207026
2015-10-01,0.14777092139524817,0.17431817323680915,0.44614350845449313
2015-10-05,0.2070063702584503,0.1753604683545358,0.7812842400800223
2015-10-06,0.2062192629133095,0.17536243416362685,0.7767870214792199
2015-10-07,0.20339732115210452,0.1752929844315466,0.7609963489679605
2015-10-08,0.23598088655418575,0.17484786018146511,0.949287491319157
2015-10-09,0.28004281345555276,0.17306948150886928,1.2136328809928787
2015-10-12,0.30608301231769963,0.17182484654853417,1.3739748183101965
2015-10-13,0.3205865004925161,0.17166112614848103,1.4597743013509492
2015-10-14,0.2968330476096083,0.17117824594500675,1.3251277716823984
2015-10-15,0.3446628931347177,0.17032465208983202,1.612584495342788
2015-10-16,0.36626005501643843,0.16977554305149223,1.7450102040114457
2015-10-19,0.3434565155144596,0.1685502175848316,1.622403811948973
2015-10-20,0.4046554870545183,0.16667007840099937,2.0078918199663587
2015-10-21,0.40227516565452826,0.16665857397953415,1.9937478025902946
2015-10-23,0.37205596649386197,0.166492199846817,1.8142349417676737
2015-10-26,0.35074059215165704,0.16720030096070446,1.679067504894246
2015-10-27,0.3129613666408075,0.1649750195286569,1.4727160956547365
2015-10-28,0.265402803038935,0.16342077967715657,1.1957035294101521
2015-10-29,0.24771220162330065,0.1635144249430105,1.0868288940577475
2015-10-30,0.2266079294919367,0.16336482807392144,0.9586392085637473
